player_id,session_id,bet_id,timestamp,game_type,bet_amount,win_amount,is_win,bonus_used,rtp_group
7,41,766,2025-12-16 14:31:18,slot,33.73,55.92,1,0,B
7,41,767,2025-12-16 13:10:18,sport,37.83,0.0,0,1,B
7,41,768,2025-12-16 14:26:18,slot,7.6,0.0,0,0,B
7,41,769,2025-12-16 14:49:18,roulette,76.65,118.55,1,0,B
7,41,770,2025-12-16 14:00:18,roulette,24.57,65.89,1,1,B
7,41,771,2025-12-16 14:45:18,slot,66.45,0.0,0,0,B
7,41,772,2025-12-16 13:05:18,slot,47.52,92.32,1,0,B
7,41,773,2025-12-16 14:58:18,slot,81.42,0.0,0,1,B
7,41,774,2025-12-16 13:32:18,slot,43.99,0.0,0,0,B
7,41,775,2025-12-16 13:47:18,slot,14.52,0.0,0,0,B
7,42,776,2025-10-16 13:25:18,slot,93.15,221.35,1,0,B
7,42,777,2025-10-16 13:09:18,slot,87.5,178.35,1,0,B
7,42,778,2025-10-16 14:37:18,roulette,74.32,0.0,0,0,B
7,42,779,2025-10-16 13:20:18,slot,3.44,9.27,1,0,B
7,42,780,2025-10-16 14:33:18,sport,89.34,0.0,0,0,B
7,42,781,2025-10-16 14:00:18,sport,5.34,0.0,0,0,B
7,42,782,2025-10-16 13:43:18,sport,2.76,6.05,1,1,B
7,42,783,2025-10-16 14:07:18,sport,72.83,181.51,1,0,B
7,42,784,2025-10-16 13:11:18,slot,68.01,0.0,0,0,B
7,42,785,2025-10-16 14:45:18,slot,22.36,62.65,1,0,B
7,42,786,2025-10-16 13:11:18,slot,42.63,0.0,0,1,B
7,43,787,2025-09-10 13:40:18,sport,22.82,35.45,1,0,A
7,43,788,2025-09-10 14:08:18,roulette,12.41,0.0,0,0,A
7,43,789,2025-09-10 13:55:18,sport,90.78,209.6,1,0,A
7,43,790,2025-09-10 13:51:18,slot,70.15,0.0,0,0,A
7,43,791,2025-09-10 13:44:18,sport,49.8,0.0,0,0,A
7,43,792,2025-09-10 13:49:18,slot,71.16,112.86,1,1,A
7,43,793,2025-09-10 14:54:18,slot,73.21,0.0,0,0,A
7,43,794,2025-09-10 13:38:18,slot,63.67,0.0,0,0,A
7,43,795,2025-09-10 14:52:18,roulette,67.77,0.0,0,1,A
7,43,796,2025-09-10 14:45:18,slot,15.95,0.0,0,0,A
7,43,797,2025-09-10 14:56:18,sport,22.67,38.59,1,1,A
7,43,798,2025-09-10 13:52:18,sport,52.24,149.56,1,0,A
7,43,799,2025-09-10 13:32:18,roulette,18.87,0.0,0,0,A
7,43,800,2025-09-10 13:21:18,roulette,73.82,0.0,0,0,A
7,43,801,2025-09-10 13:29:18,roulette,42.04,65.72,1,0,A
7,43,802,2025-09-10 14:06:18,slot,90.12,142.33,1,0,A
7,43,803,2025-09-10 14:07:18,roulette,43.22,0.0,0,0,A
7,43,804,2025-09-10 14:43:18,roulette,94.72,0.0,0,1,A
7,43,805,2025-09-10 13:19:18,sport,18.72,0.0,0,0,A
7,44,806,2025-08-12 14:16:18,slot,81.3,0.0,0,0,A
7,44,807,2025-08-12 14:41:18,sport,95.94,145.75,1,1,A
7,44,808,2025-08-12 14:00:18,slot,13.43,0.0,0,0,A
7,44,809,2025-08-12 14:13:18,slot,68.52,0.0,0,0,A
7,44,810,2025-08-12 13:06:18,sport,33.65,61.69,1,0,A
7,44,811,2025-08-12 14:02:18,slot,52.59,0.0,0,1,A
7,44,812,2025-08-12 14:38:18,slot,46.56,103.65,1,1,A
7,44,813,2025-08-12 13:45:18,sport,79.95,0.0,0,0,A
7,45,814,2025-09-15 13:50:18,sport,59.74,0.0,0,1,A
7,45,815,2025-09-15 13:14:18,sport,40.08,0.0,0,0,A
7,45,816,2025-09-15 13:15:18,sport,18.29,0.0,0,0,A
7,45,817,2025-09-15 14:15:18,sport,86.69,136.94,1,1,A
7,45,818,2025-09-15 13:52:18,roulette,48.5,0.0,0,0,A
7,45,819,2025-09-15 14:44:18,roulette,86.39,0.0,0,0,A
7,45,820,2025-09-15 13:53:18,slot,25.88,0.0,0,0,A
7,45,821,2025-09-15 14:53:18,sport,84.36,0.0,0,0,A
7,45,822,2025-09-15 14:31:18,sport,33.95,0.0,0,0,A
7,45,823,2025-09-15 13:01:18,sport,1.19,0.0,0,0,A
7,45,824,2025-09-15 13:40:18,sport,23.82,0.0,0,1,A
7,45,825,2025-09-15 14:19:18,slot,5.28,9.4,1,0,A
7,45,826,2025-09-15 13:54:18,roulette,26.71,0.0,0,0,A
7,45,827,2025-09-15 13:23:18,roulette,71.06,193.37,1,0,A
7,45,828,2025-09-15 13:20:18,slot,50.45,0.0,0,0,A
7,45,829,2025-09-15 13:58:18,sport,15.14,0.0,0,0,A
7,45,830,2025-09-15 13:58:18,roulette,39.1,0.0,0,0,A
7,46,831,2025-08-08 14:31:18,roulette,36.81,89.44,1,0,A
7,46,832,2025-08-08 13:13:18,roulette,64.32,0.0,0,0,A
7,46,833,2025-08-08 14:33:18,roulette,13.04,29.41,1,0,A
7,46,834,2025-08-08 14:57:18,roulette,99.12,0.0,0,0,A
7,46,835,2025-08-08 13:34:18,slot,8.06,0.0,0,0,A
7,46,836,2025-08-08 14:51:18,sport,83.7,0.0,0,0,A
7,46,837,2025-08-08 14:56:18,roulette,74.73,0.0,0,1,A
7,46,838,2025-08-08 13:27:18,slot,88.63,0.0,0,0,A
7,46,839,2025-08-08 13:56:18,roulette,76.7,0.0,0,0,A
7,46,840,2025-08-08 13:07:18,sport,77.84,0.0,0,0,A
7,46,841,2025-08-08 13:16:18,roulette,68.33,139.07,1,0,A
7,46,842,2025-08-08 13:51:18,slot,51.85,0.0,0,1,A
7,46,843,2025-08-08 13:30:18,slot,53.95,0.0,0,0,A
7,46,844,2025-08-08 13:48:18,roulette,28.72,69.2,1,1,A
7,46,845,2025-08-08 13:49:18,sport,31.83,71.5,1,0,A
7,46,846,2025-08-08 14:34:18,sport,73.9,0.0,0,0,A
7,46,847,2025-08-08 14:37:18,sport,25.76,58.98,1,0,A
7,46,848,2025-08-08 15:00:18,roulette,82.4,0.0,0,0,A
7,46,849,2025-08-08 13:09:18,slot,46.61,0.0,0,0,A
7,46,850,2025-08-08 13:17:18,sport,9.48,0.0,0,0,A
7,47,851,2025-07-12 13:31:18,roulette,92.06,0.0,0,1,A
7,47,852,2025-07-12 13:08:18,slot,63.89,0.0,0,0,A
7,47,853,2025-07-12 14:07:18,roulette,47.1,75.83,1,1,A
7,47,854,2025-07-12 14:52:18,slot,38.32,0.0,0,0,A
7,47,855,2025-07-12 14:22:18,slot,61.11,0.0,0,1,A
7,47,856,2025-07-12 15:00:18,slot,45.41,0.0,0,0,A
7,47,857,2025-07-12 13:38:18,sport,68.05,0.0,0,0,A
7,47,858,2025-07-12 14:49:18,roulette,25.73,0.0,0,0,A
7,47,859,2025-07-12 15:01:18,roulette,17.6,41.71,1,0,A
7,47,860,2025-07-12 13:13:18,slot,67.57,175.48,1,1,A
7,48,861,2025-11-17 14:18:18,roulette,88.52,0.0,0,0,A
7,48,862,2025-11-17 13:42:18,roulette,75.66,150.59,1,1,A
7,48,863,2025-11-17 13:09:18,slot,54.5,0.0,0,0,A
7,48,864,2025-11-17 13:25:18,slot,33.37,55.04,1,0,A
7,48,865,2025-11-17 14:50:18,slot,14.15,23.3,1,0,A
7,48,866,2025-11-17 14:02:18,sport,81.55,0.0,0,1,A
7,48,867,2025-11-17 14:30:18,roulette,80.72,0.0,0,0,A
7,48,868,2025-11-17 14:53:18,roulette,29.05,0.0,0,0,A
7,48,869,2025-11-17 13:25:18,sport,68.79,0.0,0,0,A
7,48,870,2025-11-17 14:24:18,slot,81.11,0.0,0,0,A
7,48,871,2025-11-17 14:49:18,sport,18.43,0.0,0,0,A
7,48,872,2025-11-17 14:31:18,slot,3.49,8.91,1,1,A
7,48,873,2025-11-17 13:34:18,roulette,23.6,65.04,1,0,A
7,48,874,2025-11-17 13:09:18,sport,29.96,76.6,1,1,A
7,48,875,2025-11-17 13:57:18,slot,66.71,116.98,1,0,A
7,48,876,2025-11-17 14:21:18,slot,61.48,177.28,1,0,A
7,48,877,2025-11-17 14:29:18,slot,42.44,0.0,0,0,A
7,48,878,2025-11-17 13:54:18,slot,34.92,0.0,0,0,A
7,48,879,2025-11-17 14:30:18,roulette,92.6,231.04,1,0,A
8,49,880,2025-10-26 13:01:18,slot,28.29,75.76,1,1,A
8,49,881,2025-10-26 13:37:18,slot,5.9,0.0,0,1,A
8,49,882,2025-10-26 13:37:18,roulette,20.65,0.0,0,0,A
8,49,883,2025-10-26 14:18:18,roulette,16.67,0.0,0,0,A
8,49,884,2025-10-26 14:09:18,sport,72.12,0.0,0,1,A
8,49,885,2025-10-26 13:02:18,slot,76.33,168.68,1,1,A
8,49,886,2025-10-26 14:09:18,sport,70.29,111.46,1,0,A
8,49,887,2025-10-26 13:28:18,roulette,11.09,0.0,0,0,A
8,49,888,2025-10-26 14:43:18,roulette,9.54,23.18,1,0,A
8,49,889,2025-10-26 14:38:18,sport,5.88,0.0,0,0,A
8,49,890,2025-10-26 14:48:18,sport,31.79,87.71,1,0,A
8,49,891,2025-10-26 13:20:18,sport,80.5,231.67,1,0,A
8,49,892,2025-10-26 13:37:18,slot,2.97,7.79,1,1,A
8,49,893,2025-10-26 13:24:18,roulette,78.22,0.0,0,0,A
8,49,894,2025-10-26 14:28:18,slot,54.98,0.0,0,0,A
8,49,895,2025-10-26 14:03:18,roulette,91.92,204.51,1,1,A
8,49,896,2025-10-26 13:24:18,slot,91.82,232.2,1,0,A
8,49,897,2025-10-26 14:03:18,slot,68.64,0.0,0,0,A
8,49,898,2025-10-26 14:18:18,slot,10.04,0.0,0,0,A
8,49,899,2025-10-26 14:37:18,roulette,65.31,102.45,1,0,A
8,50,900,2025-08-02 13:44:18,roulette,43.08,111.83,1,0,A
8,50,901,2025-08-02 14:11:18,sport,45.0,0.0,0,0,A
8,50,902,2025-08-02 13:13:18,roulette,84.06,150.34,1,0,A
8,50,903,2025-08-02 13:41:18,roulette,68.42,0.0,0,0,A
8,50,904,2025-08-02 13:33:18,slot,5.88,12.57,1,0,A
8,50,905,2025-08-02 13:46:18,roulette,29.23,0.0,0,0,A
8,50,906,2025-08-02 14:21:18,slot,40.38,0.0,0,0,A
8,50,907,2025-08-02 13:27:18,slot,7.79,0.0,0,0,A
8,50,908,2025-08-02 13:17:18,slot,38.34,91.5,1,1,A
8,50,909,2025-08-02 14:39:18,sport,70.95,175.27,1,1,A
8,50,910,2025-08-02 14:15:18,slot,14.24,0.0,0,0,A
8,50,911,2025-08-02 14:03:18,sport,70.71,0.0,0,0,A
8,50,912,2025-08-02 14:33:18,sport,21.49,50.28,1,1,A
8,50,913,2025-08-02 14:31:18,slot,69.46,0.0,0,0,A
8,50,914,2025-08-02 13:18:18,slot,99.03,0.0,0,1,A
8,50,915,2025-08-02 14:41:18,slot,48.52,78.37,1,0,A
8,50,916,2025-08-02 14:57:18,slot,68.81,0.0,0,0,A
8,50,917,2025-08-02 14:53:18,roulette,28.29,57.94,1,0,A
8,50,918,2025-08-02 14:57:18,slot,83.11,0.0,0,0,A
8,50,919,2025-08-02 15:01:18,sport,22.96,0.0,0,0,A
8,50,920,2025-08-02 13:36:18,sport,57.88,0.0,0,1,A
8,51,921,2025-09-12 14:34:18,slot,18.94,0.0,0,0,B
8,51,922,2025-09-12 14:52:18,roulette,2.86,6.68,1,0,B
8,51,923,2025-09-12 13:42:18,roulette,91.97,0.0,0,0,B
8,51,924,2025-09-12 13:11:18,roulette,92.78,269.58,1,0,B
8,51,925,2025-09-12 13:53:18,slot,61.67,0.0,0,0,B
8,51,926,2025-09-12 13:09:18,roulette,84.68,218.38,1,0,B
8,51,927,2025-09-12 14:24:18,roulette,51.32,0.0,0,0,B
8,51,928,2025-09-12 14:48:18,sport,72.11,120.85,1,1,B
8,51,929,2025-09-12 14:47:18,sport,27.49,0.0,0,0,B
8,51,930,2025-09-12 13:40:18,roulette,43.53,0.0,0,1,B
8,51,931,2025-09-12 14:59:18,sport,53.27,142.28,1,0,B
8,51,932,2025-09-12 14:20:18,sport,19.37,0.0,0,0,B
8,51,933,2025-09-12 14:50:18,slot,4.74,0.0,0,1,B
8,51,934,2025-09-12 14:54:18,slot,24.06,0.0,0,1,B
8,51,935,2025-09-12 14:27:18,slot,71.33,0.0,0,0,B
8,51,936,2025-09-12 14:11:18,roulette,39.14,0.0,0,1,B
8,52,937,2025-08-18 13:07:18,roulette,92.37,249.71,1,1,B
8,52,938,2025-08-18 13:50:18,roulette,79.58,0.0,0,0,B
8,52,939,2025-08-18 13:51:18,roulette,9.7,0.0,0,0,B
8,52,940,2025-08-18 13:46:18,roulette,59.14,105.5,1,0,B
8,52,941,2025-08-18 14:05:18,sport,10.55,0.0,0,1,B
8,52,942,2025-08-18 14:53:18,sport,44.11,0.0,0,1,B
8,52,943,2025-08-18 14:08:18,slot,69.18,0.0,0,0,B
8,52,944,2025-08-18 13:24:18,sport,94.55,155.04,1,0,B
8,52,945,2025-08-18 14:44:18,slot,89.69,145.74,1,0,B
8,52,946,2025-08-18 14:59:18,sport,54.03,0.0,0,0,B
8,52,947,2025-08-18 13:15:18,sport,7.85,12.3,1,0,B
8,52,948,2025-08-18 13:37:18,slot,2.53,5.05,1,0,B
8,52,949,2025-08-18 14:08:18,slot,57.98,116.35,1,0,B
8,52,950,2025-08-18 14:04:18,roulette,22.18,0.0,0,0,B
8,53,951,2025-12-22 13:19:18,slot,68.6,202.11,1,0,B
8,53,952,2025-12-22 13:42:18,sport,51.28,0.0,0,0,B
8,53,953,2025-12-22 14:40:18,slot,16.69,0.0,0,1,B
8,53,954,2025-12-22 14:32:18,sport,87.52,0.0,0,1,B
8,53,955,2025-12-22 13:22:18,slot,85.57,0.0,0,0,B
8,53,956,2025-12-22 13:43:18,roulette,51.17,136.7,1,0,B
8,53,957,2025-12-22 14:33:18,roulette,49.03,0.0,0,1,B
8,54,958,2025-07-01 14:34:18,roulette,11.65,17.63,1,0,B
8,54,959,2025-07-01 14:44:18,roulette,74.58,183.23,1,1,B
8,54,960,2025-07-01 14:28:18,sport,63.69,105.12,1,0,B
8,54,961,2025-07-01 14:14:18,sport,11.94,0.0,0,0,B
8,54,962,2025-07-01 13:05:18,roulette,58.74,0.0,0,0,B
8,54,963,2025-07-01 14:29:18,sport,77.12,0.0,0,0,B
8,54,964,2025-07-01 14:24:18,roulette,35.32,0.0,0,0,B
8,54,965,2025-07-01 13:45:18,roulette,48.77,0.0,0,0,B
8,54,966,2025-07-01 13:06:18,slot,45.13,117.3,1,0,B
8,54,967,2025-07-01 14:13:18,slot,66.68,0.0,0,1,B
8,54,968,2025-07-01 14:36:18,slot,45.75,82.94,1,0,B
8,54,969,2025-07-01 14:00:18,sport,18.42,0.0,0,0,B
8,54,970,2025-07-01 14:17:18,roulette,19.56,36.61,1,1,B
8,54,971,2025-07-01 13:09:18,roulette,50.8,82.02,1,0,B
8,54,972,2025-07-01 14:29:18,roulette,28.04,60.17,1,0,B
8,54,973,2025-07-01 13:39:18,slot,64.06,0.0,0,0,B
8,54,974,2025-07-01 13:59:18,slot,33.14,62.04,1,1,B
8,54,975,2025-07-01 13:02:18,slot,9.77,0.0,0,0,B
8,54,976,2025-07-01 13:52:18,sport,99.4,0.0,0,0,B
8,54,977,2025-07-01 14:06:18,roulette,70.96,183.33,1,0,B
8,55,978,2025-10-04 13:11:18,slot,92.46,0.0,0,1,B
8,55,979,2025-10-04 13:09:18,roulette,56.03,0.0,0,0,B
8,55,980,2025-10-04 13:52:18,slot,91.44,269.91,1,1,B
8,55,981,2025-10-04 13:27:18,roulette,27.6,44.84,1,0,B
8,55,982,2025-10-04 13:34:18,slot,79.66,238.24,1,0,B
8,55,983,2025-10-04 14:21:18,slot,83.44,184.04,1,1,B
8,56,984,2025-10-07 14:31:18,sport,9.46,0.0,0,0,A
8,56,985,2025-10-07 13:11:18,roulette,92.44,248.17,1,0,A
8,56,986,2025-10-07 13:19:18,slot,85.49,0.0,0,0,A
8,56,987,2025-10-07 13:10:18,sport,53.38,0.0,0,0,A
8,56,988,2025-10-07 13:52:18,slot,32.16,0.0,0,1,A
8,56,989,2025-10-07 14:19:18,sport,32.23,59.81,1,0,A
8,56,990,2025-10-07 14:45:18,roulette,5.27,10.83,1,0,A
8,56,991,2025-10-07 13:53:18,sport,3.04,7.15,1,1,A
8,56,992,2025-10-07 13:41:18,slot,51.75,149.58,1,1,A
8,56,993,2025-10-07 13:01:18,roulette,93.08,0.0,0,0,A
8,56,994,2025-10-07 13:43:18,roulette,34.13,0.0,0,1,A
8,56,995,2025-10-07 13:11:18,roulette,79.98,180.59,1,0,A
8,56,996,2025-10-07 13:37:18,sport,43.74,94.5,1,0,A
8,56,997,2025-10-07 14:04:18,roulette,31.18,0.0,0,1,A
8,57,998,2025-07-25 13:49:18,slot,62.09,0.0,0,0,A
8,57,999,2025-07-25 14:24:18,roulette,49.18,0.0,0,0,A
8,57,1000,2025-07-25 14:07:18,slot,75.09,197.05,1,1,A
8,57,1001,2025-07-25 14:56:18,roulette,75.58,0.0,0,0,A
8,57,1002,2025-07-25 14:53:18,slot,8.76,20.14,1,1,A
8,57,1003,2025-07-25 14:32:18,slot,68.33,122.19,1,0,A
8,58,1004,2025-08-03 13:15:18,slot,76.75,158.63,1,0,A
8,58,1005,2025-08-03 14:06:18,roulette,36.91,0.0,0,1,A
8,58,1006,2025-08-03 14:40:18,sport,84.81,0.0,0,0,A
8,58,1007,2025-08-03 15:00:18,slot,90.72,179.76,1,0,A
8,58,1008,2025-08-03 14:48:18,roulette,95.63,248.63,1,0,A
8,58,1009,2025-08-03 13:05:18,roulette,92.97,211.92,1,0,A
8,58,1010,2025-08-03 14:16:18,sport,20.2,41.33,1,0,A
8,58,1011,2025-08-03 14:06:18,roulette,95.69,284.22,1,0,A
8,58,1012,2025-08-03 14:25:18,roulette,50.94,128.85,1,0,A
8,58,1013,2025-08-03 14:33:18,slot,44.19,0.0,0,0,A
8,58,1014,2025-08-03 14:17:18,sport,73.53,113.73,1,1,A
8,58,1015,2025-08-03 14:40:18,roulette,2.97,0.0,0,1,A
8,58,1016,2025-08-03 13:46:18,slot,48.37,74.56,1,0,A
8,58,1017,2025-08-03 14:52:18,slot,52.73,0.0,0,0,A
8,58,1018,2025-08-03 14:05:18,sport,67.6,0.0,0,0,A
8,58,1019,2025-08-03 14:31:18,sport,16.02,0.0,0,1,A
8,58,1020,2025-08-03 13:50:18,roulette,86.99,0.0,0,0,A
8,58,1021,2025-08-03 13:14:18,slot,73.54,0.0,0,1,A
8,58,1022,2025-08-03 13:18:18,sport,75.8,0.0,0,0,A
8,58,1023,2025-08-03 13:58:18,slot,40.02,70.81,1,1,A
8,58,1024,2025-08-03 14:16:18,roulette,1.9,3.51,1,1,A
8,58,1025,2025-08-03 13:57:18,slot,8.35,0.0,0,0,A
8,58,1026,2025-08-03 13:31:18,roulette,91.91,210.63,1,1,A
8,58,1027,2025-08-03 14:55:18,slot,83.83,0.0,0,0,A
8,58,1028,2025-08-03 13:39:18,slot,10.06,0.0,0,0,A
8,58,1029,2025-08-03 14:20:18,slot,86.64,0.0,0,0,A
8,58,1030,2025-08-03 14:07:18,roulette,71.04,0.0,0,0,A
9,59,1031,2025-09-08 15:00:18,slot,97.77,227.53,1,0,A
9,59,1032,2025-09-08 14:48:18,slot,61.72,182.02,1,0,A
9,59,1033,2025-09-08 14:23:18,roulette,65.68,135.14,1,0,A
9,59,1034,2025-09-08 14:28:18,slot,50.76,0.0,0,1,A
9,59,1035,2025-09-08 13:09:18,sport,26.74,60.31,1,0,A
9,59,1036,2025-09-08 13:44:18,roulette,26.74,44.95,1,1,A
9,59,1037,2025-09-08 14:49:18,roulette,34.1,52.33,1,1,A
9,59,1038,2025-09-08 14:02:18,sport,85.78,185.73,1,1,A
9,59,1039,2025-09-08 14:42:18,roulette,67.9,130.16,1,0,A
9,59,1040,2025-09-08 14:49:18,sport,39.48,101.48,1,0,A
9,59,1041,2025-09-08 13:12:18,sport,28.33,0.0,0,0,A
9,59,1042,2025-09-08 13:32:18,roulette,91.29,0.0,0,1,A
9,59,1043,2025-09-08 14:56:18,slot,32.06,88.75,1,0,A
9,59,1044,2025-09-08 14:30:18,sport,23.76,58.12,1,0,A
9,59,1045,2025-09-08 14:47:18,sport,76.44,139.74,1,1,A
9,60,1046,2025-10-08 14:08:18,slot,41.0,77.6,1,0,A
9,60,1047,2025-10-08 13:18:18,slot,21.09,54.71,1,0,A
9,60,1048,2025-10-08 14:45:18,sport,55.64,164.93,1,0,A
9,60,1049,2025-10-08 14:07:18,sport,94.6,0.0,0,1,A
9,60,1050,2025-10-08 14:17:18,sport,59.35,0.0,0,0,A
9,60,1051,2025-10-08 13:28:18,sport,6.62,0.0,0,0,A
9,60,1052,2025-10-08 13:37:18,roulette,95.97,0.0,0,0,A
9,60,1053,2025-10-08 13:28:18,sport,15.13,42.07,1,0,A
9,60,1054,2025-10-08 13:22:18,slot,26.46,0.0,0,1,A
9,60,1055,2025-10-08 13:50:18,slot,25.05,0.0,0,0,A
9,60,1056,2025-10-08 13:49:18,roulette,55.15,103.28,1,0,A
9,60,1057,2025-10-08 14:48:18,slot,23.8,0.0,0,1,A
9,60,1058,2025-10-08 13:12:18,roulette,93.96,0.0,0,0,A
9,60,1059,2025-10-08 14:36:18,sport,98.47,230.18,1,1,A
9,60,1060,2025-10-08 14:44:18,slot,40.62,0.0,0,1,A
9,60,1061,2025-10-08 13:37:18,sport,75.4,0.0,0,0,A
9,60,1062,2025-10-08 14:11:18,roulette,88.52,0.0,0,1,A
9,60,1063,2025-10-08 14:40:18,roulette,48.34,0.0,0,0,A
9,60,1064,2025-10-08 13:41:18,roulette,63.08,0.0,0,1,A
9,60,1065,2025-10-08 14:49:18,roulette,48.2,140.89,1,1,A
9,60,1066,2025-10-08 14:31:18,roulette,28.56,0.0,0,0,A
9,60,1067,2025-10-08 14:48:18,slot,48.67,109.64,1,1,A
9,60,1068,2025-10-08 13:41:18,roulette,50.06,80.97,1,0,A
9,61,1069,2025-07-03 13:17:18,roulette,12.96,0.0,0,1,B
9,61,1070,2025-07-03 13:12:18,roulette,62.99,0.0,0,1,B
9,61,1071,2025-07-03 13:38:18,slot,70.75,0.0,0,1,B
9,61,1072,2025-07-03 14:04:18,roulette,19.9,0.0,0,0,B
9,61,1073,2025-07-03 13:42:18,slot,22.85,57.98,1,1,B
9,61,1074,2025-07-03 13:02:18,roulette,48.03,137.09,1,0,B
9,61,1075,2025-07-03 14:47:18,slot,54.92,0.0,0,1,B
9,61,1076,2025-07-03 13:24:18,roulette,89.05,0.0,0,0,B
9,61,1077,2025-07-03 14:55:18,sport,69.48,148.51,1,0,B
9,61,1078,2025-07-03 14:34:18,slot,51.77,109.25,1,0,B
9,61,1079,2025-07-03 13:27:18,roulette,77.03,0.0,0,1,B
9,62,1080,2025-09-30 14:18:18,slot,26.7,51.09,1,1,B
9,62,1081,2025-09-30 13:47:18,roulette,20.09,0.0,0,0,B
9,62,1082,2025-09-30 13:10:18,sport,60.41,0.0,0,1,B
9,62,1083,2025-09-30 14:27:18,sport,92.83,0.0,0,0,B
9,62,1084,2025-09-30 13:36:18,sport,85.8,215.02,1,0,B
9,62,1085,2025-09-30 14:25:18,slot,80.89,126.55,1,0,B
9,62,1086,2025-09-30 13:35:18,sport,9.87,0.0,0,0,B
9,62,1087,2025-09-30 14:19:18,sport,8.81,0.0,0,1,B
9,62,1088,2025-09-30 13:33:18,slot,76.66,0.0,0,0,B
9,62,1089,2025-09-30 14:50:18,sport,49.27,84.77,1,0,B
9,62,1090,2025-09-30 14:36:18,slot,20.62,0.0,0,0,B
9,63,1091,2025-08-16 13:30:18,slot,16.32,47.6,1,0,A
9,63,1092,2025-08-16 13:24:18,roulette,37.16,65.24,1,0,A
9,63,1093,2025-08-16 14:53:18,sport,80.88,212.05,1,1,A
9,63,1094,2025-08-16 14:58:18,roulette,83.87,0.0,0,0,A
9,63,1095,2025-08-16 13:18:18,roulette,99.46,211.28,1,0,A
9,63,1096,2025-08-16 14:07:18,sport,89.95,141.64,1,0,A
9,63,1097,2025-08-16 14:34:18,roulette,51.29,0.0,0,1,A
9,63,1098,2025-08-16 13:22:18,slot,19.87,53.66,1,0,A
9,63,1099,2025-08-16 14:58:18,roulette,37.22,0.0,0,0,A
9,63,1100,2025-08-16 13:42:18,sport,43.66,0.0,0,0,A
9,63,1101,2025-08-16 14:26:18,slot,66.25,158.23,1,1,A
9,63,1102,2025-08-16 14:27:18,roulette,53.02,0.0,0,1,A
9,64,1103,2025-10-19 13:57:18,roulette,84.18,234.57,1,1,B
9,64,1104,2025-10-19 13:03:18,sport,51.47,140.78,1,1,B
9,64,1105,2025-10-19 14:46:18,sport,89.45,0.0,0,0,B
9,64,1106,2025-10-19 14:25:18,roulette,72.11,115.55,1,1,B
9,64,1107,2025-10-19 14:56:18,sport,2.07,0.0,0,0,B
9,65,1108,2025-08-05 13:51:18,slot,65.91,0.0,0,1,B
9,65,1109,2025-08-05 14:05:18,roulette,99.56,0.0,0,0,B
9,65,1110,2025-08-05 13:08:18,roulette,36.87,80.38,1,1,B
9,65,1111,2025-08-05 14:07:18,slot,14.84,0.0,0,0,B
9,65,1112,2025-08-05 14:51:18,sport,33.7,0.0,0,0,B
9,65,1113,2025-08-05 14:00:18,sport,84.91,0.0,0,1,B
9,65,1114,2025-08-05 13:40:18,roulette,21.22,52.46,1,0,B
9,65,1115,2025-08-05 13:06:18,roulette,12.04,31.96,1,0,B
9,65,1116,2025-08-05 14:37:18,roulette,88.92,233.24,1,0,B
9,65,1117,2025-08-05 13:46:18,roulette,3.32,9.48,1,1,B
9,65,1118,2025-08-05 13:18:18,sport,50.97,136.84,1,1,B
9,65,1119,2025-08-05 13:30:18,slot,88.29,208.59,1,0,B
9,65,1120,2025-08-05 13:55:18,roulette,52.39,137.25,1,0,B
9,65,1121,2025-08-05 14:58:18,sport,85.14,232.92,1,1,B
9,65,1122,2025-08-05 14:26:18,roulette,33.92,0.0,0,1,B
9,65,1123,2025-08-05 14:02:18,sport,76.81,194.37,1,1,B
9,65,1124,2025-08-05 13:54:18,roulette,69.97,107.03,1,0,B
9,65,1125,2025-08-05 14:06:18,sport,20.86,0.0,0,0,B
9,65,1126,2025-08-05 14:13:18,slot,78.59,171.24,1,0,B
9,65,1127,2025-08-05 14:55:18,slot,51.53,0.0,0,0,B
9,66,1128,2025-08-13 14:20:18,roulette,57.82,120.53,1,1,A
9,66,1129,2025-08-13 14:02:18,roulette,9.88,15.89,1,0,A
9,66,1130,2025-08-13 14:24:18,roulette,47.11,79.03,1,1,A
9,66,1131,2025-08-13 14:42:18,slot,68.06,0.0,0,0,A
9,66,1132,2025-08-13 13:16:18,sport,77.27,173.75,1,0,A
9,66,1133,2025-08-13 13:16:18,sport,96.99,271.16,1,1,A
9,66,1134,2025-08-13 14:21:18,roulette,62.86,0.0,0,1,A
9,66,1135,2025-08-13 14:21:18,sport,19.84,30.06,1,0,A
9,66,1136,2025-08-13 13:12:18,slot,65.56,0.0,0,0,A
9,66,1137,2025-08-13 14:12:18,sport,65.35,155.93,1,0,A
9,66,1138,2025-08-13 13:03:18,slot,76.23,197.35,1,0,A
9,66,1139,2025-08-13 13:06:18,roulette,68.43,172.87,1,0,A
9,66,1140,2025-08-13 14:01:18,slot,45.52,83.62,1,1,A
9,66,1141,2025-08-13 13:22:18,roulette,70.92,204.58,1,0,A
9,66,1142,2025-08-13 14:44:18,sport,82.35,0.0,0,0,A
9,66,1143,2025-08-13 14:24:18,roulette,66.37,195.33,1,0,A
9,66,1144,2025-08-13 14:44:18,slot,85.54,0.0,0,0,A
